RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
106,0,34409,David Lingmerth,71.57,773,1080,-211.00
107,0,27974,Sung Kang,71.46,939,1314,-247.00
108,0,29974,Branden Grace,71.43,540,756,-139.00
109,0,34099,Harris English,71.35,934,1309,-258.00
110,0,22892,Jason Gore,71.11,768,1080,-192.00
111,0,29289,S.Y. Noh,71.10,883,1242,-239.00
112,0,25240,D.A. Points,71.08,499,702,-129.00
113,0,37454,Whee Kim,71.03,831,1170,-197.00
114,0,30926,Chris Kirk,71.00,945,1331,-259.00
115,0,25198,Francesco Molinari,70.96,728,1026,-193.00
116,0,23638,Brendon de Jonge,70.85,829,1170,-212.00
117,0,24357,K.J. Choi,70.78,848,1198,-228.00
117,0,02206,David Toms,70.78,688,972,-158.00
119,0,32448,James Hahn,70.73,887,1254,-234.00
120,0,28475,Jeff Overton,70.69,738,1044,-165.00
120,0,32876,Martin Piller,70.69,598,846,-153.00
122,0,24507,Jason Bohn,70.53,749,1062,-206.00
123,0,23325,Vaughn Taylor,70.48,850,1206,-233.00
124,0,23621,Rory Sabbatini,70.47,494,701,-97.00
125,0,29479,Scott Brown,70.45,882,1252,-241.00
126,0,33204,Shane Lowry,70.42,469,666,-122.00
127,0,20848,Ángel Cabrera,70.41,621,882,-156.00
128,0,25892,Steve Wheatcroft,70.40,887,1260,-233.00
129,0,29223,Sam Saunders,70.37,646,918,-181.00
130,0,06567,Vijay Singh,70.34,823,1170,-210.00
131,0,28132,Tyrone Van Aswegen,70.22,1108,1578,-276.00
132,0,24846,Ricky Barnes,70.21,1011,1440,-310.00
133,0,35732,Wes Roach,70.16,543,774,-151.00
134,0,22046,Geoff Ogilvy,70.11,631,900,-162.00
135,0,21731,Freddie Jacobson,70.08,904,1290,-256.00
136,0,35891,Cameron Smith,70.05,580,828,-150.00
137,0,34261,Scott Langley,70.02,668,954,-151.00
138,0,27644,Brian Harman,69.92,1155,1652,-331.00
138,0,33419,Cameron Tringale,69.92,881,1260,-230.00
140,0,45526,Abraham Ancer,69.88,478,684,-118.00
141,0,33667,Carlos Ortiz,69.85,767,1098,-205.00
142,0,32640,Troy Merritt,69.80,816,1169,-244.00
143,0,23541,Ben Crane,69.71,824,1182,-201.00
144,0,21878,Mark Wilson,69.70,690,990,-133.00
145,0,34265,Will Wilcox,69.69,715,1026,-202.00
146,0,33461,Morgan Hoffmann,69.68,740,1062,-230.00
147,0,35300,Andrew Loupe,69.60,838,1204,-272.00
148,0,35539,Luke Guthrie,69.59,563,809,-163.00
149,0,26300,Matt Jones,69.58,787,1131,-213.00
150,0,27942,Rob Oppenheim,69.57,638,917,-155.00
151,0,36801,Mark Hubbard,69.52,1038,1493,-275.00
152,0,28679,Fabián Gómez,69.48,913,1314,-256.00
153,0,20766,Padraig Harrington,69.44,550,792,-149.00
153,0,31560,Brian Stuard,69.44,750,1080,-193.00
155,0,30711,Colt Knost,69.38,886,1277,-209.00
156,0,34262,Jon Curran,69.23,1046,1511,-280.00
157,0,25834,Daniel Summerhays,69.13,983,1422,-302.00
158,0,06527,Steve Stricker,69.01,559,810,-157.00
159,0,39975,Michael Kim,68.92,1062,1541,-275.00
160,0,40058,Zac Blair,68.91,1004,1457,-244.00
161,0,29222,Billy Hurley III,68.74,730,1062,-199.00
162,0,20098,Stuart Appleby,68.41,812,1187,-218.00
163,0,31420,Anirban Lahiri,68.40,591,864,-165.00
164,0,20157,Retief Goosen,68.29,590,864,-168.00
165,0,24490,George McNeill,68.24,565,828,-124.00
166,0,10885,Robert Allenby,68.16,503,738,-93.00
167,0,22371,Aaron Baddeley,68.08,917,1347,-263.00
168,0,27770,Camilo Villegas,68.00,869,1278,-231.00
169,0,20572,Rod Pampling,67.87,452,666,-111.00
170,0,35532,Tom Hoge,67.78,768,1133,-206.00
171,0,23800,Bryce Molder,67.66,816,1206,-230.00
172,0,33410,Andrew Landry,67.34,400,594,-118.00
173,0,10213,Dicky Pride,67.21,496,738,-118.00
174,0,25720,Chad Collins,67.07,772,1151,-195.00
175,0,06522,Ernie Els,67.06,676,1008,-190.00
176,0,27895,Jonas Blixt,66.97,815,1217,-258.00
177,0,34466,Peter Malnati,66.82,890,1332,-223.00
178,0,28092,D.H. Lee,66.67,552,828,-150.00
179,0,31416,Derek Fathauer,66.62,910,1366,-248.00
180,0,24781,Hunter Mahan,66.52,598,899,-160.00
181,0,20104,Ken Duke,65.86,569,864,-152.00
182,0,27747,Hiroshi Iwata,65.75,789,1200,-218.00
183,0,24494,Erik Compton,65.69,603,918,-164.00
184,0,25274,Steven Bowditch,60.81,602,990,-157.00
185,0,30927,Brendon Todd,58.95,573,972,-135.00
