RANK,MOVEMENT,PLAYER_ID,PLAYER,%
62,0,02239,Scott Verplank,59.09
63,0,01157,Tom Byrum,58.82
63,0,25900,Lucas Glover,58.82
63,0,11032,Frank Lickliter II,58.82
63,0,01706,Davis Love III,58.82
67,0,20029,Notah Begay III,58.33
68,0,01381,Fred Funk,57.89
69,0,19824,Craig Barlow,57.14
69,0,08881,Tripp Isenhour,57.14
69,0,21893,Brian Kortan,57.14
69,0,08385,Omar Uresti,57.14
73,0,12823,Carlos Franco,56.52
74,0,07721,Pat Bates,56.25
74,0,24781,Hunter Mahan,56.25
74,0,20628,Arron Oberholser,56.25
74,0,06595,Kevin Sutherland,56.25
78,0,07867,Woody Austin,55.56
78,0,07223,Brian Bateman,55.56
78,0,24357,K.J. Choi,55.56
78,0,19825,Darren Clarke,55.56
78,0,20121,Todd Fischer,55.56
78,0,01553,John Huston,55.56
78,0,26420,Richard Johnson,55.56
78,0,02010,Loren Roberts,55.56
78,0,20548,Hidemichi Tanaka,55.56
87,0,20663,Brenden Pappas,55.00
88,0,24290,D.J. Brigman,54.55
88,0,21959,Ted Purdy,54.55
90,0,24024,Zach Johnson,54.17
91,0,06809,Bob Burns,53.85
92,0,06197,Michael Allen,53.33
92,0,01127,Danny Briggs,53.33
92,0,01139,Olin Browne,53.33
92,0,21209,Sergio Garcia,53.33
92,0,20382,Stephen Leaney,53.33
97,0,21805,Harrison Frazar,52.94
97,0,12645,Brent Geiberger,52.94
97,0,21731,Freddie Jacobson,52.94
97,0,01577,Lee Janzen,52.94
97,0,10733,Kent Jones,52.94
102,0,24507,Jason Bohn,52.63
102,0,23541,Ben Crane,52.63
102,0,01473,Todd Hamilton,52.63
105,0,07457,Steve Flesch,52.17
105,0,22548,Patrick Sheehan,52.17
107,0,01024,Billy Andrade,50.00
107,0,22371,Aaron Baddeley,50.00
107,0,20498,Briny Baird,50.00
107,0,06214,Guy Boros,50.00
107,0,07363,Craig Bowden,50.00
107,0,23135,Tim Clark,50.00
107,0,22621,Ben Curtis,50.00
107,0,06251,Chris DiMarco,50.00
107,0,12760,Danny Ellis,50.00
107,0,01388,Robert Gamez,50.00
107,0,10201,Matt Gogel,50.00
107,0,06575,Dudley Hart,50.00
107,0,12705,Cliff Kresge,50.00
107,0,01677,Tom Lehman,50.00
107,0,01707,Steve Lowery,50.00
107,0,01724,Jeff Maggert,50.00
107,0,01771,Blaine McCallister,50.00
107,0,12753,David Morland IV,50.00
107,0,25396,Kevin Na,50.00
107,0,21949,Joe Ogilvie,50.00
107,0,01920,Craig Parry,50.00
107,0,01928,Corey Pavin,50.00
107,0,24361,Pat Perez,50.00
107,0,01941,Tom Pernice Jr.,50.00
107,0,02049,Gene Sauers,50.00
107,0,20645,John Senden,50.00
107,0,02101,Joey Sindelar,50.00
107,0,06613,Tommy Tolles,50.00
107,0,10425,Jay Williamson,50.00
107,0,21878,Mark Wilson,50.00
137,0,12652,Cameron Beckman,47.37
137,0,22046,Geoff Ogilvy,47.37
137,0,07749,Brett Quigley,47.37
140,0,08123,Jeff Brehaut,47.06
140,0,22405,Justin Rose,47.06
142,0,01938,David Peoples,46.67
142,0,23325,Vaughn Taylor,46.67
144,0,01378,David Frost,46.15
145,0,08537,J.P. Hayes,45.45
145,0,01887,Mark O'Meara,45.45
145,0,23307,Roger Tambellini,45.45
148,0,20585,Niclas Fasth,44.44
148,0,08337,Mike Heinen,44.44
150,0,08931,Glen Day,43.75
151,0,01042,Paul Azinger,42.86
151,0,01666,Bernhard Langer,42.86
151,0,01797,Rocco Mediate,42.86
151,0,20580,Andre Stolz,42.86
155,0,19881,Robert Damron,41.18
155,0,10585,Scott McCarron,41.18
157,0,01766,Billy Mayfair,40.91
157,0,20572,Rod Pampling,40.91
159,0,01132,Mark Brooks,40.00
159,0,24925,Jonathan Byrd,40.00
159,0,01261,Jay Delsing,40.00
159,0,01619,Skip Kendall,40.00
159,0,23552,Hank Kuehne,40.00
159,0,12682,Hirofumi Miyase,40.00
159,0,01926,Steve Pate,40.00
159,0,01927,Dennis Paulson,40.00
159,0,02002,John Riegger,40.00
168,0,23108,Matt Kuchar,38.46
169,0,01203,Russ Cochran,37.50
169,0,19846,Brian Gay,37.50
169,0,07939,Dan Olsen,37.50
169,0,06078,Esteban Toledo,37.50
173,0,02214,Kirk Triplett,36.84
173,0,02223,Bob Tway,36.84
175,0,06373,José María Olazábal,36.36
176,0,19972,José Coceres,35.71
176,0,20094,Jonathan Kaye,35.71
178,0,01219,John Cook,33.33
178,0,01761,Len Mattiace,33.33
178,0,25237,Kevin Muncrief,33.33
181,0,12394,Tom Carter,31.58
181,0,01457,Jay Haas,31.58
183,0,01161,Mark Calcavecchia,31.25
183,0,12602,Dean Wilson,31.25
185,0,20850,Daniel Chopra,30.00
185,0,08835,Kris Cox,30.00
185,0,01361,Dan Forsman,30.00
188,0,20472,Alex Cejka,28.57
188,0,20104,Ken Duke,28.57
190,0,21633,Steve Allan,25.00
191,0,20593,Greg Chalmers,23.08
192,0,02099,Scott Simpson,22.22
193,0,10107,Deane Pappas,21.43
194,0,23614,Rich Beem,16.67
195,0,11123,Chris Couch,.00
195,0,23338,David Gossett,.00
