RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
51,0,01495,Morris Hatalsky,4
51,0,01557,John Inman,4
51,0,01599,Steve Jones,4
51,0,01639,Kenny Knox,4
51,0,01648,Billy Kratzert,4
51,0,01682,Wayne Levi,4
51,0,01690,Bruce Lietzke,4
51,0,01707,Steve Lowery,4
51,0,01715,Mark Lye,4
51,0,01717,Sandy Lyle,4
51,0,01723,Andrew Magee,4
51,0,01736,Roger Maltbie,4
51,0,01755,Dick Mast,4
51,0,01771,Blaine McCallister,4
51,0,01782,Mike McCullough,4
51,0,01790,Pat McGowan,4
51,0,01797,Rocco Mediate,4
51,0,01846,Jodie Mudd,4
51,0,01877,Tim Norris,4
51,0,01884,Mac O'Grady,4
51,0,01926,Steve Pate,4
51,0,01935,Calvin Peete,4
51,0,01943,Chris Perry,4
51,0,02041,Bill Sander,4
51,0,02087,Don Shirey Jr.,4
51,0,02104,Jeff Sluman,4
51,0,02146,Payne Stewart,4
51,0,02148,Ray Stewart,4
51,0,02190,Doug Tewell,4
96,0,01006,John Adams,3
96,0,01030,Isao Aoki,3
96,0,01051,Seve Ballesteros,3
96,0,01093,Ronnie Black,3
96,0,01113,Steve Bowman,3
96,0,01129,Bill Britton,3
96,0,01150,George Burns,3
96,0,01168,David Canipe,3
96,0,01179,Antonio Cerda,3
96,0,01196,Brian Claar,3
96,0,01200,Keith Clearwater,3
96,0,01203,Russ Cochran,3
96,0,01219,John Cook,3
96,0,01248,Rick Dalpos,3
96,0,01303,Bob Eastwood,3
96,0,01305,Danny Edwards,3
96,0,01329,Brad Faxon,3
96,0,01346,Ed Fiori,3
96,0,01414,Bob Gilder,3
96,0,01435,Wayne Grady,3
96,0,01436,David Graham,3
96,0,01444,Ken Green,3
96,0,01448,Tony Grimes,3
96,0,01477,Phillip Hancock,3
96,0,01499,Mark Hayes,3
96,0,01549,Mike Hulbert,3
96,0,01559,Hale Irwin,3
96,0,01569,Peter Jacobsen,3
96,0,01584,Doug Johnson,3
96,0,01666,Bernhard Langer,3
96,0,01725,John Mahaffey,3
96,0,01777,John McComish,3
96,0,01838,Mike Morley,3
96,0,01858,Tommy Nakajima,3
96,0,01861,Jim Nelford,3
96,0,01871,Mike Nicolette,3
96,0,01876,Greg Norman,3
96,0,01892,Aki Ohmachi,3
96,0,01945,Kenny Perry,3
96,0,01952,Billy Pierot,3
96,0,01975,Tom Purtzer,3
96,0,01984,Sam Randolph,3
96,0,02049,Gene Sauers,3
96,0,02090,Tom Sieckmann,3
96,0,02100,Tim Simpson,3
96,0,02118,J.C. Snead,3
96,0,02131,Mike Springer,3
96,0,02160,Ron Streck,3
96,0,02167,Mike Sullivan,3
96,0,02180,Harry Taylor,3
96,0,02195,Leonard Thompson,3
96,0,02196,Robert Thompson,3
96,0,02197,Rocky Thompson,3
96,0,02217,Dennis Trixler,3
96,0,02223,Bob Tway,3
96,0,02229,Brett Upper,3
96,0,02244,Fred Wadsworth,3
96,0,02279,Mark Wiebe,3
96,0,02292,Bob Wolcott,3
96,0,02294,Willie Wood,3
156,0,01032,Kikuo Arai,2
156,0,01035,Tommy Armour III,2
156,0,01068,Andy Bean,2
156,0,01077,Mike Bender,2
156,0,01103,Charles Bolling,2
156,0,01127,Danny Briggs,2
156,0,01132,Mark Brooks,2
156,0,01162,Rex Caldwell,2
156,0,01192,T.C. Chen,2
156,0,01201,Lennie Clements,2
156,0,01206,Bobby Cole,2
156,0,01261,Jay Delsing,2
156,0,01278,Andy Dillard,2
156,0,01306,David Edwards,2
156,0,01310,Dave Eichelberger,2
156,0,01323,Brad Fabel,2
156,0,01331,Rick Fehr,2
156,0,01385,Jim Gallagher Jr.,2
156,0,01392,Tom Garner,2
156,0,01401,Al Geiberger,2
156,0,01412,Gibby Gilbert,2
156,0,01438,Lou Graham,2
156,0,01443,Hubert Green,2
156,0,01446,Brad Greer,2
156,0,01452,Jeff Grygiel,2
156,0,01469,Dan Halldorson,2
156,0,01501,Vance Heafner,2
156,0,01513,Denny Hepler,2
156,0,01534,John Horne,2
156,0,01571,Barry Jaeckel,2
156,0,01641,Gary Koch,2
156,0,01662,Greg Ladehoff,2
156,0,01676,Ted Lehmann,2
156,0,01779,Gary McCord,2
156,0,01815,Johnny Miller,2
156,0,01851,Bob Murphy,2
156,0,01878,Andy North,2
156,0,01901,Jay Overton,2
156,0,01919,Philip Parkin,2
156,0,01938,David Peoples,2
156,0,01941,Tom Pernice Jr.,2
156,0,01949,Mark Pfeil,2
156,0,02007,Larry Rinker,2
156,0,02010,Loren Roberts,2
156,0,02016,Bill Rogers,2
156,0,02111,Mike Smith,2
156,0,02126,Bruce Soulsby,2
156,0,02152,Dave Stockton,2
156,0,02186,Brian Tennyson,2
156,0,02213,Lee Trevino,2
156,0,02239,Scott Verplank,2
156,0,02246,Duffy Waldorf,2
156,0,02287,Jim Wilson,2
156,0,02317,Larry Ziegler,2
