RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
97,0,27747,Hiroshi Iwata,24.43,227,929,+0.070
98,0,35532,Tom Hoge,24.20,213,880,+0.066
98,0,32150,Michael Thompson,24.20,182,752,+0.132
100,0,20766,Padraig Harrington,24.03,148,616,+0.047
101,0,27214,Kevin Streelman,24.02,214,891,+0.037
102,0,28114,Dawie van der Walt,23.85,187,784,+0.064
103,0,33418,Shawn Stefani,23.74,255,1074,+0.016
104,0,32876,Martin Piller,23.71,156,658,-0.013
105,0,29720,Andres Gonzales,23.49,210,894,+0.138
106,0,22892,Jason Gore,23.33,195,836,+0.092
107,0,22371,Aaron Baddeley,23.28,244,1048,+0.049
108,0,25900,Lucas Glover,23.08,216,936,+0.032
108,0,31557,Jim Herman,23.08,229,992,+0.009
108,0,29289,S.Y. Noh,23.08,222,962,+0.149
111,0,34265,Will Wilcox,23.05,183,794,+0.126
112,0,31416,Derek Fathauer,22.74,241,1060,+0.058
113,0,20229,Stewart Cink,22.51,154,684,+0.084
114,0,34098,Russell Henley,22.30,215,964,-0.014
115,0,34046,Jordan Spieth,22.29,181,812,-0.155
116,0,35451,Scott Pinckney,22.28,221,992,+0.118
117,0,32448,James Hahn,22.21,217,977,+0.069
118,0,31420,Anirban Lahiri,22.17,149,672,+0.114
119,0,37273,Derek Ernst,22.09,133,602,+0.053
120,0,25364,Paul Casey,22.06,176,798,-0.017
121,0,28158,Steve Marino,22.05,172,780,+0.070
122,0,32757,Patton Kizzire,22.03,230,1044,E
123,0,27649,Brandt Snedeker,21.82,230,1054,-0.026
124,0,25686,Jason Dufner,21.42,236,1102,-0.038
125,0,37455,Si Woo Kim,21.24,294,1384,+0.007
126,0,29268,Bronson Burgoon,21.19,192,906,+0.052
127,0,32366,Kevin Chappell,21.14,230,1088,-0.022
128,0,29479,Scott Brown,21.03,204,970,+0.025
129,0,33410,Andrew Landry,21.00,97,462,+0.041
130,0,20848,Ángel Cabrera,20.99,144,686,+0.201
131,0,27436,Graham DeLaet,20.81,170,817,+0.041
132,0,29420,Billy Horschel,20.80,166,798,+0.012
133,0,20691,Greg Owen,20.60,199,966,+0.090
134,0,31646,Emiliano Grillo,20.57,211,1026,+0.081
135,0,32839,Hideki Matsuyama,20.44,166,812,+0.018
136,0,25493,Nick Taylor,20.39,188,922,+0.043
137,0,26851,Marc Leishman,20.33,185,910,+0.065
138,0,29485,Brett Stegmaier,19.89,208,1046,+0.038
139,0,29974,Branden Grace,19.69,115,584,+0.061
139,0,33204,Shane Lowry,19.69,102,518,+0.039
141,0,26329,Louis Oosthuizen,19.52,114,584,-0.079
142,0,25818,Scott Piercy,19.47,177,909,+0.051
143,0,27936,Martin Laird,19.41,192,989,+0.063
144,0,34431,Robert Streb,19.31,178,922,+0.135
145,0,25274,Steven Bowditch,19.30,149,772,+0.295
146,0,34360,Patrick Reed,18.96,207,1092,-0.029
147,0,26300,Matt Jones,18.84,166,881,+0.145
148,0,01810,Phil Mickelson,18.77,155,826,-0.006
149,0,27064,Jhonattan Vegas,18.42,208,1129,+0.082
150,0,34099,Harris English,18.41,187,1016,+0.027
151,0,34264,Hudson Swafford,18.37,235,1279,-0.013
152,0,32618,Rhein Gibson,18.02,111,616,+0.063
153,0,37189,Harold Varner III,17.91,200,1117,+0.100
154,0,24140,Sean O'Hair,17.53,206,1175,+0.024
155,0,33141,Keegan Bradley,17.39,153,880,+0.105
156,0,24358,Robert Garrigus,17.30,133,769,+0.135
157,0,34563,Chesson Hadley,17.06,159,932,+0.107
158,0,33667,Carlos Ortiz,16.94,144,850,+0.090
159,0,24502,Adam Scott,16.84,132,784,-0.008
160,0,25632,Jimmy Walker,16.83,167,992,+0.078
161,0,12716,Charley Hoffman,16.57,164,990,-0.006
162,0,32102,Rickie Fowler,16.44,148,900,-0.088
163,0,24781,Hunter Mahan,16.38,114,696,+0.114
164,0,30944,Jason Kokrak,16.35,171,1046,+0.135
165,0,26331,Charl Schwartzel,16.28,127,780,-0.039
166,0,31323,Gary Woodland,16.08,174,1082,+0.011
167,0,33448,Justin Thomas,15.81,166,1050,+0.042
168,0,36699,Patrick Rodgers,15.73,156,992,+0.032
169,0,36689,Brooks Koepka,15.64,132,844,-0.045
170,0,40026,Daniel Berger,15.34,154,1004,+0.058
171,0,21961,Charles Howell III,14.88,164,1102,+0.055
172,0,21209,Sergio Garcia,14.75,64,434,+0.016
173,0,22405,Justin Rose,14.72,101,686,+0.109
174,0,29518,Brendan Steele,14.29,138,966,+0.022
175,0,29461,Jamie Lovemark,14.04,162,1154,+0.037
176,0,23320,Ryan Palmer,13.88,151,1088,+0.079
177,0,28089,Jason Day,13.55,103,760,-0.146
178,0,29725,Tony Finau,13.49,147,1090,+0.048
179,0,46440,Smylie Kaufman,13.14,133,1012,+0.008
180,0,27129,Luke List,11.89,108,908,+0.102
181,0,28237,Rory McIlroy,11.61,78,672,-0.051
182,0,30925,Dustin Johnson,10.18,90,884,-0.022
183,0,35300,Andrew Loupe,9.41,88,935,+0.273
184,0,27141,J.B. Holmes,9.24,79,855,-0.165
185,0,25804,Bubba Watson,9.19,66,718,-0.106
