YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2018,0,54871,Grant Booth,$7174,717400,
2018,0,36724,Augusto Núñez,$6480,648000,
2018,0,33951,Julio Santos,$5760,576000,
2017,0,30911,Tommy Fleetwood,$2094455,91239200,118206250.0
2017,0,33293,Thomas Pieters,$2058070,113107000,92700000.0
2017,0,27896,Ross Fisher,$1258083,16775000,109033334.0
2017,0,27349,Alex Noren,$1205516,64995385,55556250.0
2017,0,34363,Tyrrell Hatton,$1103224,69575000,40747437.0
2017,0,27408,Martin Kaymer,$892353,65104572,24130769.0
2017,0,21498,Hideto Tanihara,$816347,10034700,71600000.0
2017,0,29454,Bernd Wiesberger,$769314,48700589,28230769.0
2017,0,35296,Haotong Li,$751972,70672200,4525000.0
2017,0,40098,Matt Fitzpatrick,$687437,33408785,35334936.0
2017,0,20396,Lee Westwood,$581198,28026566,30093269.0
2017,0,23063,Scott Hend,$501635,25159300,25004166.0
2017,0,30163,Henrik Norlander,$498914,49891393,
2017,0,22000,Chris Wood,$456562,19302034,26354167.0
2017,0,37380,Curtis Luck,$362230,36222987,
2017,0,35314,Andy Sullivan,$360639,16855600,19208333.0
2017,0,32070,Rafael Campos,$333979,33397856,
2017,0,39958,Jeunghun Wang,$307605,12398000,18362500.0
2017,0,35174,Matthew Southgate,$281000,28100000,
2017,0,28300,Joost Luiten,$279237,3107000,24816667.0
2017,0,29484,Peter Uihlein,$272529,27252909,
2017,0,33968,Thorbjørn Olesen,$257917,5662500,20129167.0
2017,0,46464,Jordan L Smith,$250000,25000000,
2017,0,24511,Thongchai Jaidee,$246500,6450000,18200000.0
2017,0,28258,K.T. Kim,$236208,4440000,19180769.0
2017,0,27942,Rob Oppenheim,$224190,22419000,
2017,0,26908,Yuta Ikeda,$222562,12124100,10132143.0
2017,0,49964,Aaron Wise,$209488,20948760,
2017,0,29939,Fabrizio Zanotti,$187870,537000,18250000.0
2017,0,34587,Chan Kim,$175333,17533300,
2017,0,45836,Richard Bland,$160000,8800000,7200000.0
2017,0,46441,Robby Shelton,$157512,15751228,
2017,0,34709,Eddie Pepperell,$156809,15680880,
2017,0,24459,Richard Sterne,$154950,6420000,9075000.0
2017,0,36521,Young-han Song,$148800,9730000,5150000.0
2017,0,39546,Keith Mitchell,$144900,14490000,
2017,0,49773,Chase Koepka,$140225,14022500,
2017,0,30736,Oscar Fraustro,$140000,14000020,
2017,0,32816,Satoshi Kodaira,$132814,7581425,5700000.0
2017,0,28486,Michael Putnam,$130984,13098385,
2017,0,47906,Austin Connelly,$128917,12891700,
2017,0,35225,Brandon Stone,$127818,8219286,4562500.0
2017,0,24083,Marcus Fraser,$107245,1512000,9212500.0
2017,0,28783,Sam Brazel,$107000,0,10700000.0
2017,0,45157,Cam Davis,$98467,9846680,
2017,0,27899,Rikard Karlberg,$93000,0,9300000.0
2017,0,29531,Richie Ramsay,$88000,8800000,
2017,0,32254,Xinjun Zhang,$88000,0,8800000.0
2017,0,33870,Ashun Wu,$80167,0,8016667.0
2017,0,35261,Miguel Tabuena,$77411,3303600,4437500.0
2017,0,35461,Beau Hossler,$77028,7702760,
2017,0,49298,Kramer Hickok,$75300,7530000,
2017,0,26328,Shaun Norris,$69250,2450000,4475000.0
2017,0,33974,Dean Burmester,$67000,0,6700000.0
2017,0,45988,Brett Coletta,$66410,6641000,
2017,0,39251,Ryan Ruffels,$65572,6557200,
2017,0,24179,David Drysdale,$64500,6450000,
2017,0,28937,George Coetzee,$62000,0,6200000.0
2017,0,37338,Zecheng Dou,$62000,0,6200000.0
2017,0,29078,Chan Shih-chang,$60570,1407000,4650000.0
2017,0,31670,Matthew Griffin,$60106,1635600,4375000.0
2017,0,37157,Renato Paratore,$60000,0,6000000.0
2017,0,46048,Jordan Niebrugge,$58637,5863686,
2017,0,47994,Lee McCoy,$56667,5666700,
2017,0,34168,Soomin Lee,$56645,1302000,4362500.0
2017,0,22983,Bradley Dredge,$55000,0,5500000.0
2017,0,24748,WC Liang,$55000,0,5500000.0
2017,0,34643,Michael Johnson,$54768,5476800,
2017,0,29930,Mike Hendry,$52000,0,5200000.0
2017,0,26525,Grégory Bourdy,$51500,0,5150000.0
2017,0,34261,Scott Langley,$49308,4930800,
2017,0,34579,Alexander Levy,$47750,0,4775000.0
2017,0,35107,Jordan Zunic,$47750,0,4775000.0
2017,0,19904,Paul Lawrie,$47500,0,4750000.0
2017,0,36326,David Lipsky,$46625,0,4662500.0
2017,0,35376,Roberto Díaz,$45625,0,4562500.0
2017,0,34362,Laurie Canter,$45286,4528600,
2017,0,47996,Jack Maguire,$44975,4497500,
2017,0,24077,Matthew Millar,$44375,0,4437500.0
2017,0,29670,Pablo Larrazabal,$44250,0,4425000.0
2017,0,32979,Jacques Blaauw,$43000,0,4300000.0
2017,0,45409,Huilin Zhang,$42500,0,4250000.0
2017,0,35973,Nathan Holman,$42125,0,4212500.0
2017,0,48117,Kurt Kitayama,$39257,3925714,
2017,0,39953,Chase Seiffert,$38047,3804660,
2017,0,49633,Charlie Danielson,$31302,3130200,
2017,0,46154,Yi Keun Chang,$31070,3107000,
2017,0,28751,Andrew Dodt,$31070,3107000,
2017,0,49932,Jonathan Garrick,$28490,2849002,
2017,0,47989,Sam Horsfield,$27904,2790400,
2017,0,47986,Rich Berberian Jr.,$26284,2628400,
2017,0,47363,Toby Tree,$25843,2584300,
2017,0,47741,Wesley McClain,$25744,2574400,
2017,0,24461,Thomas Aiken,$25026,2502600,
2017,0,29772,Michael Lorenzo-Vera,$24500,2450000,
2017,0,36799,Stephan Jaeger,$24301,2430075,
2017,0,23821,Yusaku Miyazato,$24301,2430075,
2017,0,47663,Kevin Dougherty,$23696,2369600,
2017,0,37094,Joseph Dean,$23556,2355600,
2017,0,34255,Joseph Bramlett,$23516,2351600,
2017,0,46402,Talor Gooch,$23213,2321300,
2017,0,47610,Tyler Light,$22971,2297100,
2017,0,29936,Ryan Fox,$22875,2287500,
2017,0,35731,Kent Bulle,$22850,2285000,
2017,0,29970,Dylan Frittelli,$20800,2080000,
2017,0,51766,Wyndham Clark,$16934,1693350,
2017,0,40162,Justin Lower,$16425,1642500,
2017,0,27330,Josh Teater,$16253,1625334,
2017,0,45526,Abraham Ancer,$15820,1582002,
2017,0,33667,Carlos Ortiz,$15820,1582002,
2017,0,28697,Gaganjeet Bhullar,$15750,1575000,
2017,0,39356,Alex Moon,$15375,1537500,
2017,0,40055,Daniel Obremski,$14981,1498100,
2017,0,31273,Gavin Kyle Green,$14070,1407000,
2017,0,25203,SSP Chawrasia,$13860,1386000,
2017,0,23699,Danny Chia,$12880,1288000,
2017,0,51316,Kenny Pigman,$12586,1258600,
2017,0,25108,Chip Deason,$12352,1235200,
2017,0,32698,Bobby Gates,$12352,1235200,
2017,0,45582,Jared Sawada,$12000,1200000,
2017,0,21409,Chris Evans,$11890,1189000,
2017,0,50666,Matt Gilchrest,$11326,1132600,
2017,0,33904,Grant Leaver,$11326,1132600,
2017,0,49303,Anders Albertson,$11280,1128000,
2017,0,37092,Hyung-Sung Kim,$11280,1128000,
2017,0,39004,Dru Love,$10788,1078800,
2017,0,47125,Matt Atkins,$8190,819000,
2017,0,49884,Cody Blick,$7128,712800,
2017,0,39460,Cyril Bouniol,$5790,579000,
2016,0,26499,Rafa Cabrera Bello,$1609350,80435025,80500000.0
2016,1,20396,Lee Westwood,$1138810,102681003,11200000.0
2016,2,22986,Søren Kjeldsen,$921468,67153989,24992857.0
2016,2,40098,Matt Fitzpatrick,$713917,40466737,30925000.0
2016,2,27408,Martin Kaymer,$701140,47624017,22490000.0
2016,2,30978,Kiradech Aphibarnrat,$680450,40455000,27590000.0
2016,2,34363,Tyrrell Hatton,$674788,62728764,4750000.0
2016,2,35314,Andy Sullivan,$561779,32546258,23631667.0
2016,2,27896,Ross Fisher,$518643,3014285,48850000.0
2016,2,47959,Bryson DeChambeau,$476621,47662133,
2016,2,29454,Bernd Wiesberger,$390674,12967400,26100000.0
2016,2,46507,Bobby Wyatt,$353348,35334800,
2016,2,22000,Chris Wood,$348340,18559000,16275000.0
2016,2,34242,Andrew Johnston,$336762,27026200,6650000.0
2016,2,24511,Thongchai Jaidee,$326950,14628303,18066666.0
2016,2,25444,Justin Hicks,$263943,26394300,
2016,2,26525,Grégory Bourdy,$257091,25709050,
2016,2,28258,K.T. Kim,$251103,2210309,22900000.0
2016,2,34643,Michael Johnson,$238000,23800000,
2016,2,23063,Scott Hend,$234313,10231327,13200000.0
2016,2,33293,Thomas Pieters,$230235,7998459,15025000.0
2016,2,28937,George Coetzee,$229823,8582250,14400000.0
2016,2,24083,Marcus Fraser,$190950,1745000,17350000.0
2016,2,45702,Rodolfo Cazaubòn,$185904,18590400,
2016,2,35296,Haotong Li,$173750,0,17375000.0
2016,2,46037,Hunter Stewart,$156537,15653733,
2016,2,28339,Victor Dubuisson,$156500,3700000,11950000.0
2016,2,33968,Thorbjørn Olesen,$146000,0,14600000.0
2016,2,23821,Yusaku Miyazato,$144124,9437400,4975000.0
2016,2,19958,Miguel Angel Jiménez,$143492,9149175,5200000.0
2016,2,35139,Richard Lee,$137813,13781250,
2016,2,20608,David Howell,$137113,6911303,6800000.0
2016,2,39251,Ryan Ruffels,$134802,13480242,
2016,2,46567,Paul Dunne,$125667,12566667,
2016,2,35174,Matthew Southgate,$122154,12215385,
2016,2,35973,Nathan Holman,$117000,0,11700000.0
2016,2,32070,Rafael Campos,$114200,11420000,
2016,2,36521,Young-han Song,$113250,2225000,9100000.0
2016,2,28500,Martin Flores,$101576,10157600,
2016,2,27349,Alex Noren,$97727,5022733,4750000.0
2016,2,21498,Hideto Tanihara,$84235,8423488,
2016,2,24457,Jaco Van Zyl,$74500,0,7450000.0
2016,2,29256,James Morrison,$72000,0,7200000.0
2016,2,49964,Aaron Wise,$69600,6960000,
2016,2,46523,Joey Garber,$69408,6940800,
2016,2,46501,Ollie Schniederjans,$68586,6858556,
2016,2,30911,Tommy Fleetwood,$68000,0,6800000.0
2016,2,25191,Gonzalo Fernandez-Castaño,$65600,6560000,
2016,2,25203,SSP Chawrasia,$65580,1358000,5200000.0
2016,2,31109,Richard Lee,$65230,1323000,5200000.0
2016,2,27796,Joe Affrunti,$64909,6490909,
2016,2,26908,Yuta Ikeda,$64609,6460930,
2016,2,31115,Michio Matsumura,$60500,0,6050000.0
2016,2,28751,Andrew Dodt,$57915,1554000,4237500.0
2016,2,23699,Danny Chia,$56890,1414000,4275000.0
2016,2,49633,Charlie Danielson,$55154,5515378,
2016,2,34133,Yosuke Tsukada,$53000,0,5300000.0
2016,2,47953,Greg Yates,$52959,5295909,
2016,2,32254,Xinjun Zhang,$52000,0,5200000.0
2016,2,32816,Satoshi Kodaira,$51958,1020800,4175000.0
2016,2,35912,Haydn Porteous,$51489,5148859,
2016,2,35107,Jordan Zunic,$49750,0,4975000.0
2016,2,46601,Trey Mullinax,$49635,4963525,
2016,2,37338,Zecheng Dou,$49000,0,4900000.0
2016,2,35582,Kristoffer Broberg,$48500,0,4850000.0
2016,2,28300,Joost Luiten,$45289,4528888,
2016,2,33780,Nick Cullen,$44792,0,4479167.0
2016,2,24463,Trevor Fisher Jr,$44792,0,4479167.0
2016,2,24748,WC Liang,$44792,0,4479166.0
2016,2,33870,Ashun Wu,$44792,0,4479166.0
2016,2,36824,Paul Peterson,$44508,4450833,
2016,2,27958,Ryan Blaum,$42160,4216000,
2016,2,46441,Robby Shelton,$41630,4163000,
2016,2,35181,Daniel van Tonder,$41375,0,4137500.0
2016,2,34697,Yi Cao,$41000,0,4100000.0
2016,2,25289,Steven Jeffress,$40750,0,4075000.0
2016,2,25841,Marc Warren,$40375,0,4037500.0
2016,2,36983,Matt Dobyns,$35471,3547125,
2016,2,33199,Matteo Manassero,$34430,3443000,
2016,2,46550,Brandon Hagy,$33226,3322633,
2016,2,19803,Ryan Armour,$32455,3245454,
2016,2,29378,Daisuke Kataoka,$28742,2874222,
2016,2,23452,Nicolas Colsaerts,$25227,2522733,
2016,2,24459,Richard Sterne,$25227,2522733,
2016,2,25321,Lee Slattery,$25131,2513100,
2016,2,23409,James Driscoll,$24800,2480000,
2016,2,35421,Brandon Harkins,$24525,2452500,
2016,2,33465,Matt Marshall,$23938,2393800,
2016,2,32421,Romain Wattel,$23497,2349700,
2016,2,50490,Chase Parker,$23203,2320300,
2016,2,47287,Ethan Tracy,$22762,2276200,
2016,2,46907,Ryan Evans,$21365,2136456,
2016,2,19904,Paul Lawrie,$20573,2057328,
2016,2,37447,Zander Lombard,$20244,2024358,
2016,2,8635,Colin Montgomerie,$18727,1872696,
2016,2,33941,Nick Mason,$18662,1866150,
2016,2,24321,Kodai Ichihara,$18529,1852914,
2016,2,34168,Soomin Lee,$18529,1852914,
2016,2,48119,Ben Taylor,$16968,1696800,
2016,2,22983,Bradley Dredge,$16900,1690000,
2016,2,22080,Prayad Marksaeng,$15540,1554000,
2016,2,47906,Austin Connelly,$15050,1505000,
2016,2,27619,Ben Leong,$14630,1463000,
2016,2,47568,Curtis Reed,$14012,1401200,
2016,2,39328,Conrad Shindler,$13797,1379700,
2016,2,29910,Blake Adams,$13764,1376400,
2016,2,22115,Mardan Mamat,$13440,1344000,
2016,2,34296,Wes Homan,$13268,1326800,
2016,2,36449,Arie Ahmad Irawan,$13230,1323000,
2016,2,47643,Lance Lopez,$13213,1321300,
2016,2,47125,Matt Atkins,$11970,1197000,
2016,2,20443,Jin Park,$11968,1196800,
2016,2,32152,Adam Hart,$11760,1176000,
2016,2,33974,Dean Burmester,$11400,1140000,
2016,2,39997,Corey Conners,$10856,1085600,
2016,2,36735,Jorge Fernández Valdés,$7706,770571,
2016,2,40115,Adam Svensson,$7706,770571,
2016,2,26949,Josh Broadaway,$6195,619500,
2016,2,27171,Jay McLuen,$5984,598400,
2015,0,29974,Branden Grace,$1761660,147115989,29050000.0
2015,0,32139,Danny Willett,$1265935,40843510,85750000.0
2015,0,36699,Patrick Rodgers,$1038291,103829127,
2015,0,35891,Cameron Smith,$976297,97629700,
2015,0,31420,Anirban Lahiri,$712795,49000320,22279167.0
2015,0,46435,Austin Cook,$537648,53764821,
2015,0,28937,George Coetzee,$532696,33887200,19382353.0
2015,0,28300,Joost Luiten,$503398,23507400,26832353.0
2015,0,27747,Hiroshi Iwata,$479333,9766666,38166667.0
2015,0,30911,Tommy Fleetwood,$465251,6412600,40112500.0
2015,0,25841,Marc Warren,$461089,16392188,29716666.0
2015,0,29454,Bernd Wiesberger,$365316,15514897,21016667.0
2015,0,31646,Emiliano Grillo,$348407,34840666,
2015,0,23481,Marcel Siem,$298750,12095000,17780000.0
2015,0,34579,Alexander Levy,$282376,7765800,20471795.0
2015,0,20376,Stephen Gallacher,$281550,6779000,21375961.0
2015,0,24956,Mikko Ilonen,$276500,2250000,25400000.0
2015,0,24511,Thongchai Jaidee,$255455,4695521,20850000.0
2015,0,35314,Andy Sullivan,$242825,17932477,6350000.0
2015,0,24461,Thomas Aiken,$236350,15335040,8300000.0
2015,0,30978,Kiradech Aphibarnrat,$229250,22925000,
2015,0,33968,Thorbjørn Olesen,$213667,0,21366667.0
2015,0,24039,Prom Meesawat,$189000,18900000,
2015,0,26435,Angelo Que,$189000,18900000,
2015,0,36326,David Lipsky,$170014,3826446,13175000.0
2015,0,29484,Peter Uihlein,$165333,16533334,
2015,0,22540,Anthony Wall,$162107,16210733,
2015,0,46501,Ollie Schniederjans,$160107,16010666,
2015,0,29461,Jamie Lovemark,$146138,14613800,
2015,0,29670,Pablo Larrazabal,$140833,0,14083334.0
2015,0,26499,Rafa Cabrera Bello,$129450,12944988,
2015,0,33120,Mark Anderson,$129215,12921500,
2015,0,22986,Søren Kjeldsen,$126000,0,12600000.0
2015,0,10944,Thomas Bjørn,$124500,2575000,9875000.0
2015,0,24083,Marcus Fraser,$119760,11975989,
2015,0,27119,Koumei Oda,$116200,1770000,9850000.0
2015,0,29256,James Morrison,$113238,11323789,
2015,0,33948,Byeong Hun An,$109200,6345000,4575000.0
2015,0,27896,Ross Fisher,$106331,2333097,8300000.0
2015,0,19958,Miguel Angel Jiménez,$104750,0,10475000.0
2015,0,24748,WC Liang,$102185,1176000,9042500.0
2015,0,31559,Garrett Osborn,$100000,10000000,
2015,0,33870,Ashun Wu,$89833,0,8983333.0
2015,0,32493,Gary Stal,$86875,0,8687500.0
2015,0,27506,Oliver Wilson,$85625,0,8562500.0
2015,0,36836,Cory Whitsett,$78544,7854400,
2015,0,46550,Brandon Hagy,$77111,7711143,
2015,0,37092,Hyung-Sung Kim,$76530,3328000,4325000.0
2015,0,34363,Tyrrell Hatton,$74600,7460000,
2015,0,29908,C.T. Pan,$65056,6505628,
2015,0,45534,Jimmy Gunn,$64126,6412600,
2015,0,25234,Jason Knutzon,$62000,2100000,4100000.0
2015,0,35296,Haotong Li,$61500,0,6150000.0
2015,0,28114,Dawie van der Walt,$56000,0,5600000.0
2015,0,26434,Antonio Lascuna,$55415,1379000,4162500.0
2015,0,23783,Felipe Aguilar,$49300,0,4930000.0
2015,0,27349,Alex Noren,$48000,0,4800000.0
2015,0,32876,Martin Piller,$47250,4725000,
2015,0,22400,Hennie Otto,$47000,0,4700000.0
2015,0,25289,Steven Jeffress,$44750,0,4475000.0
2015,0,28751,Andrew Dodt,$43875,0,4387500.0
2015,0,28719,Mu Hu,$43875,0,4387500.0
2015,0,35181,Daniel van Tonder,$43875,0,4387500.0
2015,0,20721,Darren Fichardt,$43500,0,4350000.0
2015,0,29891,Scott Arnold,$43480,4347988,
2015,0,19904,Paul Lawrie,$43480,4347988,
2015,0,29930,Mike Hendry,$42500,0,4250000.0
2015,0,21736,Lian-Wei Zhang,$42500,0,4250000.0
2015,0,21284,Hiroyuki Fujita,$42250,0,4225000.0
2015,0,37338,Zecheng Dou,$41625,0,4162500.0
2015,0,33780,Nick Cullen,$41125,0,4112500.0
2015,0,30798,Yoshitaka Takeya,$40500,0,4050000.0
2015,0,24457,Jaco Van Zyl,$40500,0,4050000.0
2015,0,32878,Jin Jeong,$40000,0,4000000.0
2015,0,28092,D.H. Lee,$38985,3898500,
2015,0,29740,Brad Fritsch,$37090,3709000,
2015,0,33592,Andy Pope,$34524,3452400,
2015,0,39954,Cody Gribble,$34229,3422850,
2015,0,36685,Cameron Wilson,$33300,3330000,
2015,0,23540,Jason Allred,$32683,3268250,
2015,0,34296,Wes Homan,$31789,3178900,
2015,0,33110,Michael Smith,$31099,3109928,
2015,0,29936,Ryan Fox,$29227,2922692,
2015,0,20608,David Howell,$29227,2922692,
2015,0,34709,Eddie Pepperell,$29227,2922692,
2015,0,40115,Adam Svensson,$28669,2866857,
2015,0,27899,Rikard Karlberg,$27300,2730000,
2015,0,34259,Mark Silvers,$27272,2727200,
2015,0,23125,Brad Elder,$25358,2535800,
2015,0,8635,Colin Montgomerie,$23822,2382200,
2015,0,19825,Darren Clarke,$23800,2380000,
2015,0,29531,Richie Ramsay,$23331,2333097,
2015,0,23797,Brett Rumford,$22551,2255067,
2015,0,28723,John Parry,$22067,2206700,
2015,0,35260,Kelvin Day,$21236,2123550,
2015,0,35732,Wes Roach,$20495,2049543,
2015,0,39324,J.J. Spaun,$20300,2030000,
2015,0,31997,Steve Lewton,$19180,1918000,
2015,0,29939,Fabrizio Zanotti,$18736,1873636,
2015,0,34314,Sebastian Cappelen,$18475,1847500,
2015,0,23366,Brian Gaffney,$17900,1790000,
2015,0,27072,Alvaro Quiros,$17651,1765100,
2015,0,22764,Michael Block,$14960,1496000,
2015,0,24980,Scott Gutschewski,$14697,1469700,
2015,0,25457,Alexandre Rocha,$14528,1452800,
2015,0,23699,Danny Chia,$14420,1442000,
2015,0,32105,Nicholas Fung,$14420,1442000,
2015,0,32333,Kevin Tway,$14322,1432200,
2015,0,30237,Cory Renfrew,$13734,1373400,
2015,0,22806,Doug LaBelle II,$13650,1365000,
2015,0,32354,Seuk-hyun Baek,$13160,1316000,
2015,0,12195,Tom Johnson,$12967,1296711,
2015,0,32757,Patton Kizzire,$12544,1254400,
2015,0,34305,Daniel Miernicki,$12348,1234800,
2015,0,27711,Jay Woodson,$12261,1226100,
2015,0,45854,Thomas Birdsey,$12090,1209000,
2015,0,39537,Chris Naegel,$11336,1133640,
2015,0,37076,Marcelo Rozo,$9628,962800,
2015,0,39384,Alex Kang,$7613,761250,
2015,0,46440,Smylie Kaufman,$7210,721000,
2015,0,47128,Richy Werenski,$6825,682500,
2015,0,19970,Robert Karlsson,$6690,669000,
2015,0,34306,John Chin,$6262,626200,
2015,0,32741,Michael McCabe,$6014,601400,
2015,0,46507,Bobby Wyatt,$6000,600000,
2015,0,23409,James Driscoll,$5820,582000,
2014,0,28339,Victor Dubuisson,$1576986,67098557,90600000.0
2014,0,25369,Jamie Donaldson,$1265323,30265600,96266667.0
2014,0,25198,Francesco Molinari,$1047074,84797432,19910000.0
2014,0,36689,Brooks Koepka,$1043115,104311475,
2014,0,19958,Miguel Angel Jiménez,$689000,43200000,25700000.0
2014,0,24459,Richard Sterne,$654232,5573200,59850000.0
2014,0,10944,Thomas Bjørn,$629950,31495013,31500000.0
2014,0,23540,Jason Allred,$626734,62673366,
2014,0,30978,Kiradech Aphibarnrat,$584428,44517800,13925000.0
2014,0,20376,Stephen Gallacher,$561251,16591757,39533333.0
2014,0,33199,Matteo Manassero,$559318,33696750,22235000.0
2014,0,19970,Robert Karlsson,$545695,54569524,
2014,0,24511,Thongchai Jaidee,$475211,7675266,39845834.0
2014,0,24956,Mikko Ilonen,$429475,26300000,16647500.0
2014,0,28937,George Coetzee,$428239,14857275,27966667.0
2014,0,28300,Joost Luiten,$368250,16250000,20575000.0
2014,0,29974,Branden Grace,$334368,8286831,25150000.0
2014,0,23814,Edoardo Molinari,$288911,28891113,
2014,0,33204,Shane Lowry,$217867,21786657,
2014,0,27060,John Mallinger,$209958,20995800,
2014,0,20608,David Howell,$208943,11731757,9162500.0
2014,0,39977,Max Homa,$195924,19592400,
2014,0,23063,Scott Hend,$193767,2800000,16576667.0
2014,0,27929,Shiv Kapur,$191968,19196800,
2014,0,29454,Bernd Wiesberger,$175889,12788888,4800000.0
2014,0,33448,Justin Thomas,$170237,17023667,
2014,0,25841,Marc Warren,$164142,16414155,
2014,0,22000,Chris Wood,$162251,10425132,5800000.0
2014,0,23481,Marcel Siem,$156679,15667900,
2014,0,32878,Jin Jeong,$135250,0,13525000.0
2014,0,29484,Peter Uihlein,$122250,0,12225000.0
2014,0,21498,Hideto Tanihara,$119000,11900000,
2014,0,34579,Alexander Levy,$108500,6200000,4650000.0
2014,0,20721,Darren Fichardt,$107750,0,10775000.0
2014,0,46435,Austin Cook,$102467,10246666,
2014,0,26525,Grégory Bourdy,$102458,2735821,7510000.0
2014,0,29939,Fabrizio Zanotti,$100575,2537500,7520000.0
2014,0,39954,Cody Gribble,$98598,9859800,
2014,0,24748,WC Liang,$93500,0,9350000.0
2014,0,37092,Hyung-Sung Kim,$92982,2448200,6850000.0
2014,0,32139,Danny Willett,$92828,9282800,
2014,0,29670,Pablo Larrazabal,$92250,0,9225000.0
2014,0,30911,Tommy Fleetwood,$87000,0,8700000.0
2014,0,23797,Brett Rumford,$86000,0,8600000.0
2014,0,27171,Jay McLuen,$84171,8417143,
2014,0,27072,Alvaro Quiros,$84171,8417143,
2014,0,28697,Gaganjeet Bhullar,$83925,4042500,4350000.0
2014,0,36699,Patrick Rodgers,$75104,7510397,
2014,0,24457,Jaco Van Zyl,$75100,0,7510000.0
2014,0,29720,Andres Gonzales,$75000,7500000,
2014,0,27119,Koumei Oda,$69753,6975266,
2014,0,33948,Byeong Hun An,$65350,6535013,
2014,0,32262,Mark Brown,$64000,0,6400000.0
2014,0,32753,Wenyi Huang,$64000,0,6400000.0
2014,0,37365,Brady Watt,$61288,6128800,
2014,0,26499,Rafa Cabrera Bello,$59950,5995000,
2014,0,40026,Daniel Berger,$59588,5958800,
2014,0,35296,Haotong Li,$58000,0,5800000.0
2014,0,32354,Seuk-hyun Baek,$54700,1295000,4175000.0
2014,0,34707,Siddikur Rahman,$53433,5343334,
2014,0,35582,Kristoffer Broberg,$52964,5296350,
2014,0,21284,Hiroyuki Fujita,$49000,0,4900000.0
2014,0,29930,Mike Hendry,$49000,0,4900000.0
2014,0,32815,Masahiro Kawamura,$49000,0,4900000.0
2014,0,28114,Dawie van der Walt,$46000,0,4600000.0
2014,0,21470,Daisuke Maruyama,$43000,0,4300000.0
2014,0,35957,Daniel Popovic,$42875,0,4287500.0
2014,0,30798,Yoshitaka Takeya,$42625,0,4262500.0
2014,0,33870,Ashun Wu,$42375,0,4237500.0
2014,0,31577,Tano Goya,$42000,0,4200000.0
2014,0,20832,Raphael Jacquelin,$41250,0,4125000.0
2014,0,28719,Mu Hu,$40750,0,4075000.0
2014,0,28072,Mingjie Huang,$40250,0,4025000.0
2014,0,34262,Jon Curran,$37952,3795200,
2014,0,33803,Lucas Bjerregaard,$37754,3775400,
2014,0,40058,Zac Blair,$37754,3775400,
2014,0,27302,Garth Mulroy,$37754,3775400,
2014,0,37351,Oliver Goss,$37160,3716000,
2014,0,31420,Anirban Lahiri,$34510,3451000,
2014,0,39974,Steven Ihm,$30628,3062833,
2014,0,22080,Prayad Marksaeng,$23100,2310000,
2014,0,27816,Jamie McLeary,$22808,2280848,
2014,0,25351,Chris Rodgers,$22808,2280848,
2014,0,37278,Nicholas Lindheim,$22649,2264900,
2014,0,1978,Fran Quinn,$22649,2264900,
2014,0,32070,Rafael Campos,$21306,2130625,
2014,0,31646,Emiliano Grillo,$21306,2130625,
2014,0,27139,David Skinns,$21306,2130625,
2014,0,32618,Rhein Gibson,$20844,2084370,
2014,0,32496,Clayton Rask,$20775,2077500,
2014,0,46507,Bobby Wyatt,$20405,2040500,
2014,0,20935,Toru Taniguchi,$19980,1998000,
2014,0,45294,Kevin Penner,$19800,1980000,
2014,0,29223,Sam Saunders,$18476,1847600,
2014,0,31121,Berry Henson,$18223,1822333,
2014,0,8635,Colin Montgomerie,$18033,1803333,
2014,0,32105,Nicholas Fung,$14980,1498000,
2014,0,30736,Oscar Fraustro,$14660,1466000,
2014,0,10387,Chris Thompson,$14559,1455900,
2014,0,26341,Wade Ormsby,$14070,1407000,
2014,0,26949,Josh Broadaway,$13671,1367142,
2014,0,29253,Jeff Curl,$13440,1344000,
2014,0,31416,Derek Fathauer,$13320,1332000,
2014,0,23706,Rashid Ismail,$13230,1323000,
2014,0,37189,Harold Varner III,$13199,1319900,
2014,0,35459,Chris Williams,$13176,1317600,
2014,0,34076,Joel Dahmen,$13034,1303400,
2014,0,33399,Adam Hadwin,$13034,1303400,
2014,0,33667,Carlos Ortiz,$12834,1283400,
2014,0,29476,Kyle Reifers,$12300,1230000,
2014,0,26360,Bubba Dickerson,$12224,1222400,
2014,0,24461,Thomas Aiken,$11286,1128600,
2014,0,37459,Ryan Sullivan,$11223,1122333,
2014,0,26595,Derek Tolan,$11144,1114400,
2014,0,22764,Michael Block,$10736,1073600,
2014,0,27118,Toshinori Muto,$10696,1069600,
2014,0,32582,Eric Dugas,$10304,1030400,
2014,0,36801,Mark Hubbard,$10100,1010000,
2014,0,46584,Kevin Lucas,$7810,781000,
2013,0,25191,Gonzalo Fernandez-Castaño,$794153,58965333,20450000.0
2013,0,32839,Hideki Matsuyama,$771640,69047348,8116667.0
2013,0,33968,Thorbjørn Olesen,$660300,51370000,14660000.0
2013,0,19958,Miguel Angel Jiménez,$491547,16988060,32166667.0
2013,0,24459,Richard Sterne,$483758,12825764,35550000.0
2013,0,25198,Francesco Molinari,$423963,24546342,17850000.0
2013,0,23481,Marcel Siem,$402106,29160600,11050000.0
2013,0,33204,Shane Lowry,$345551,14855097,19700000.0
