RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
179,242,02239,Scott Verplank,40.68,48,118,-26.00
180,242,02298,Jim Woodward,40.63,52,128,+14.00
181,270,01191,Barry Cheesman,39.66,46,116,+10.00
182,270,06044,Scott Gump,38.89,56,144,E
183,271,02133,Craig Stadler,38.46,40,104,-17.00
184,273,01112,Charlie Bowles,38.24,52,136,+12.00
185,283,02095,Larry Silveira,37.31,50,134,+16.00
186,283,02023,Clarence Rose,36.94,41,111,+8.00
187,283,01783,Mark McCumber,36.55,53,145,+6.00
188,286,06150,Carl Cooper,36.30,53,146,+4.00
189,286,01096,Phil Blackmar,35.81,53,148,-5.00
